Kalimat,Tipe
"Pengalaman belajar yang paling berkesan bagi saya adalah saat belajar bersama teman dan berdiskusi satu sama lain. Saya dapat memahami materi yang telah saya pelajari dengan membaca ulang atau memperhatikannya dengan seksama. Metode yang saya terapkan adalah membaca berulang kali hingga saya benar-benar memahami materi tersebut. Media yang sering saya gunakan adalah YouTube, karena lebih mudah untuk dipahami.",Read/Write
"Pengalaman belajar yang paling berkesan bagi saya adalah ketika saya belajar bersama teman-teman. Setelah membaca buku, seringkali ada hal-hal yang belum saya pahami, sehingga saya selalu berdiskusi untuk mendapatkan jawaban atas pertanyaan-pertanyaan saya. Biasanya, terdapat berbagai pendapat dan jawaban dari teman-teman yang berbeda-beda, dan hal ini membuat diskusi menjadi menarik karena kami bisa mencari tahu mana jawaban yang benar untuk setiap pertanyaan.

Langkah-langkah yang saya lakukan untuk mencapai pemahaman tersebut adalah dengan menulis materi secara berulang dan membacanya kembali. Terkadang, jika saya merasa malas untuk menulis, saya memilih untuk menonton video dari internet. Metode yang saya gunakan biasanya meliputi menulis dan membaca, kemudian mempraktikkan langsung apa yang telah saya baca. Jika saya tidak dapat melakukan praktik tersebut, saya juga menonton video sebagai alternatif. Media pembelajaran yang sering saya gunakan cukup sederhana, seperti gambar, termasuk foto, lukisan, dan sketsa.",Read/Write
"Pengalaman paling berkesan saya di SMK jurusan RPL adalah saat mempelajari Java, terutama konsep OOP. Meskipun awalnya terasa sulit, proyek pembuatan aplikasi sederhana sangat membantu saya dalam memahami penerapannya. Ketika berhasil menyelesaikan proyek tersebut, saya merasa sangat puas dan bangga.

Saya memahami materi dengan membaca modul, mencoba menulis kode secara langsung, dan mencari solusi jika mengalami kesalahan melalui forum atau diskusi. Proses trial and error sangat membantu saya dalam memperdalam pemahaman.

Saya belajar dengan cara praktik langsung melalui penulisan kode. Selain itu, saya juga membuat flowchart untuk memvisualisasikan alur program, sehingga lebih mudah memahami konsep yang diajarkan. Metode ini efektif karena langsung fokus pada inti materi.

Media yang paling sering saya gunakan adalah tutorial video di YouTube dan platform belajar daring. Video tersebut memberikan panduan langkah demi langkah, sedangkan IDE seperti NetBeans memungkinkan saya untuk langsung mempraktikkan apa yang telah dipelajari.",Kinesthetic
"Salah satu pengalaman belajar yang paling berkesan bagi saya adalah ketika mempelajari cara kerja Laravel. Untuk memahami materi tersebut, saya menonton video penjelasan, mengikuti tutorial tentang cara kerjanya, dan bertanya kepada orang yang ahli di bidang ini. 

Strategi yang saya terapkan adalah mencoba berbagai hal, melihat proyek-proyek yang sudah selesai, serta belajar dari kesalahan yang saya buat.

Media yang saya gunakan adalah YouTube, karena di platform ini saya bisa melihat apa yang sedang saya pelajari sekaligus mendengarkan penjelasan yang diberikan",Kinesthetic
"Pengalaman belajar yang paling berkesan bagi saya adalah ketika saya mempelajari suatu materi melalui video. Saya menyimak materi yang ada di video tersebut, berusaha mengingatnya, dan kemudian mencoba praktik hingga berhasil.

Cara belajar yang saya terapkan adalah dengan menonton video di YouTube atau mempelajari materi dari situs belajar yang menyediakan informasi lengkap dan mudah dipahami. Setelah itu, saya melakukan praktik sesuai dengan apa yang saya pelajari di video.

Saya memilih strategi belajar dengan menonton video karena cara ini membuat saya lebih mudah memahami dan mengingat materi.

Media belajar yang saya gunakan adalah ponsel dan buku. Saya memilih kedua media ini karena mudah diingat dan sangat mudah dipahami.",Visual
"Sejujurnya, saya tidak memiliki pengalaman belajar yang sangat berkesan. Saya lebih memahami materi melalui mendengarkan. Saya fokus pada sumber suara, memberikan perhatian penuh, mencatat poin-poin penting, dan mengulang materi dengan mendengarkan kembali atau berdiskusi. Langkah-langkah ini membantu memperkuat pemahaman saya.

Strategi belajar yang efektif bagi saya adalah dengan mendengarkan dan melihat langsung apa yang disampaikan oleh guru, kemudian mempraktikannya. Jika saya melakukan kesalahan, saya akan mencoba lagi.

Media yang paling saya sukai adalah video pembelajaran, seperti yang ada di YouTube atau platform e-learning. Dengan video, saya dapat melihat penjelasan visual, seperti diagram atau animasi, sambil mendengarkan penjelasan dari narator. Kombinasi ini memudahkan saya untuk memahami materi dengan lebih cepat dan mendalam, terutama untuk konsep-konsep yang kompleks.",Auditory
"Pengalaman belajar yang paling berkesan bagi saya adalah ketika belajar melalui diskusi dengan teman-teman. Untuk memahami materi, saya biasanya bertanya kepada teman yang sudah menguasai topik tersebut. Strategi belajar yang saya terapkan adalah dengan menonton video dan mendengarkan penjelasan dari teman yang sudah mengerti. Media yang sering saya gunakan adalah video, karena dengan menonton video, saya merasa lebih mudah memahami penjelasannya.",Auditory
"Pengalaman belajar yang paling berkesan bagi saya adalah ketika saya belajar bersama, karena di situ kita dapat berbagi pikiran, pendapat, dan lain-lain. Saya sangat menikmati belajar dalam kelompok. Saya dapat memahami materi yang saya pelajari dengan mendengarkan penjelasan dan melakukan praktik secara langsung. Selain itu, saya juga suka belajar sambil mendengarkan musik dan membaca. Strategi yang saya gunakan saat belajar adalah dengan mendengarkan dan membaca langkah-langkah serta petunjuk yang ada. Media yang saya sukai adalah ponsel, karena dengan ponsel kita bisa mengakses banyak informasi.",Auditory
"Pengalaman belajar yang paling berkesan dalam hidup saya adalah ketika orang yang mempresentasikan atau mengajarkan suatu topik dapat menjelaskan baik efek positif maupun negatif dari topik tersebut, memberikan contoh atau simulasi nyata tentang manfaat penguasaan topik itu, serta menyertakan grafik yang menunjukkan data relevan. Misalnya, apakah topik tersebut dapat bertahan dalam jangka waktu yang lama dan seberapa banyak orang yang akan terbantu jika kita mempelajari hal tersebut.

Cara saya memahami suatu materi adalah dengan melakukan pengamatan, mendengarkan penjelasan dari seorang praktisi, serta membuat, memodifikasi, dan menguji coba untuk mengetahui apakah saya sudah berhasil menguasai materi tersebut. Jika belum, saya akan mengulangi proses tersebut dari tahap pengamatan hingga pengujian. Saya memilih metode yang telah saya jelaskan sebelumnya karena cara ini membuat saya lebih mudah dan efisien dalam memahami materi. Saya lebih suka belajar melalui media video karena biasanya dalam video saya dapat melihat bagaimana seorang praktisi menjelaskan dan mempraktikkan materi yang ingin saya pelajari.",Kinesthetic
"Pengalaman belajar yang paling berkesan bagi saya adalah saat menggunakan metode praktik. Untuk memahami materi, saya biasanya bertanya kepada guru. Strategi belajar yang saya sukai adalah menggunakan teknik bertanya. Media belajar yang saya nikmati adalah dengan mendengarkan musik.",Auditory
"Pengalaman belajar yang paling berkesan bagi saya terjadi saat mengikuti ujian akhir semester. Pada saat itu, saya merasa sangat gugup karena pelajaran yang diujikan cukup sulit. Namun, setelah mempersiapkan diri dengan baik dan melalui proses belajar yang terstruktur, saya merasa puas dengan hasilnya. Melihat nilai yang baik sangat memuaskan, karena saya tahu bahwa usaha saya selama ini membuahkan hasil.

Untuk memahami materi yang saya pelajari, saya sering menggunakan metode pengulangan secara berkala. Saya membagi materi menjadi bagian-bagian kecil agar tidak merasa terbebani. Setiap kali belajar, saya selalu mencatat poin-poin penting dan mendiskusikannya dengan teman-teman agar lebih mudah dipahami. Pendekatan ini membantu saya memahami materi dengan lebih baik, karena saya dapat melihatnya dari berbagai sudut pandang.

Strategi pembelajaran yang saya terapkan adalah pembelajaran aktif dan kolaboratif. Saya lebih suka berdiskusi dengan teman-teman untuk mendalami topik tertentu, karena melalui diskusi, saya bisa mengajukan pertanyaan dan memperjelas konsep yang belum saya pahami. Selain itu, saya juga sering menggunakan soal latihan untuk menguji pemahaman saya, sehingga saya bisa mengetahui sejauh mana saya menguasai materi yang telah dipelajari.

Media yang paling sering saya gunakan saat belajar adalah video pembelajaran online. Saya lebih menyukai media ini karena visual dan penjelasan yang diberikan sangat membantu dalam memahami konsep-konsep yang sulit. Selain itu, video memungkinkan saya untuk belajar kapan saja dan di mana saja, memberikan fleksibilitas dalam proses belajar. Dengan video, saya dapat mengulang materi dengan lebih mudah dan cepat sesuai kebutuhan saya.",Visual
"Pengalaman belajar yang paling mengesankan bagi saya adalah saat saya mengerjakan proyek yang diberikan oleh guru pembimbing. Di sinilah kemampuan saya dan penjelasan dari guru tersebut dapat dibuktikan. Meskipun terkadang saya kurang memahami materi yang dijelaskan, saya tetap berusaha menyelesaikan tugas yang diberikan dengan baik.

Untuk memahami materi dengan cepat, saya menjelaskannya secara langsung dan menggunakan media visual seperti layar proyektor. Dengan memberikan contoh materi, hal ini menjadi lebih mudah dipahami karena ada ilustrasi mengenai cara penggunaan dan penerapannya.

Strategi pembelajaran yang sering saya terapkan adalah dengan mendengarkan dan melihat materi dengan jelas. Dengan penjelasan yang jelas, saya akan lebih mudah memahami apa yang disampaikan oleh guru.

Media pembelajaran yang paling saya sukai adalah menggunakan layar proyektor. Melalui cara ini, melihat tutorial atau penjelasan yang diberikan guru secara langsung memudahkan saya untuk memahami materi. Dengan melihat apa yang dijelaskan di layar proyektor, saya juga dapat mengikuti contoh materi secara langsung melalui penjelasan atau gambar yang ditampilkan.",Visual
"Pengalaman belajar yang paling berkesan bagi saya adalah ketika saya diberi kesempatan untuk mencoba sesuatu dan berhasil melakukannya dengan baik. Saya merasakan peningkatan rasa percaya diri, kebanggaan, dan tentu saja, kebahagiaan.

Ketika saya menerima materi dan belum memahaminya, saya biasanya bertanya kepada teman dan kemudian mencoba sendiri. Jika cara tersebut belum berhasil, saya akan bertanya kepada guru pengajar.

Metode yang saya gunakan untuk memahami materi adalah dengan mencobanya secara berulang hingga saya menghafal cara dan fungsinya. Saya memilih metode pengulangan ini karena menurut saya, itu adalah cara yang paling mudah diterapkan dan efisien bagi saya.

Media yang saya sukai saat belajar adalah YouTube dan Instagram. Saya menyukai YouTube karena hampir semua informasi dapat ditemukan di sana. Sementara itu, saya menyukai Instagram karena banyak hal inovatif dan informasi menarik yang bisa ditemukan, serta kita dapat berinteraksi dengan orang lain di platform tersebut.",Kinesthetic
"Pengalaman belajar yang paling berkesan bagi saya tidak terjadi saat saya di SMK, melainkan ketika saya masih di SD. Pada waktu itu, saya mengikuti study tour ke salah satu museum, dan saya sangat senang karena bisa melepaskan kebosanan sekaligus belajar hal-hal baru yang menarik. Saya dapat memahami materi yang diajarkan dengan cepat ketika dijelaskan oleh guru, karena saya lebih mudah menerima informasi jika ada yang menjelaskannya langsung kepada saya. Saya tidak memiliki metode khusus untuk memahami materi yang diberikan. Saya hanya mengingat apa yang dijelaskan oleh guru. Media yang paling saya sukai adalah video, karena media ini paling menarik dan membuat saya cepat mengerti.",Auditory
"Pengalaman belajar yang paling berkesan bagi saya adalah ketika saya pertama kali mempelajari pemrograman web. Pada awalnya, saya mengalami kesulitan dalam memahami dasar-dasarnya, tetapi setelah terus berusaha, saya berhasil membuat halaman web sederhana. Itu adalah pengalaman yang sangat menyenangkan.

Untuk memahami materi, saya biasanya mulai dengan membaca panduan dasar dan kemudian langsung mempraktikkannya. Saya berusaha memahami konsep dengan membaginya menjadi langkah-langkah kecil. Jika ada yang belum jelas, saya mencari penjelasan tambahan melalui video atau forum diskusi online.

Saya menerapkan metode belajar berbasis proyek. Saya mencoba untuk langsung membuat sesuatu yang sederhana, seperti aplikasi atau program kecil, sambil mempelajari teorinya. Metode ini membantu saya memahami materi lebih cepat karena saya belajar sambil praktik.

Media yang paling sering saya gunakan adalah video tutorial dan artikel online. Video memudahkan saya untuk memahami langkah-langkah secara visual, sementara artikel membantu saya mendalami teori. Keduanya sangat praktis dan mudah diakses kapan saja.",Kinesthetic
"Pengalaman belajar yang paling berkesan bagi saya adalah saat mengerjakan tugas pembuatan website. Saya merasa bisa berkreasi saat mendesainnya. 

Untuk memahami materi, saya biasanya bertanya kepada teman yang sudah menguasai topik tersebut. 

Strategi belajar yang sering saya terapkan adalah meningkatkan keterampilan berpikir, dengan menggunakan fakta atau pengalaman sebagai dasar untuk memecahkan masalah.

Media belajar yang paling sering saya gunakan adalah ponsel atau komputer, karena keduanya memudahkan saya dalam mencari informasi.",Kinesthetic
"Pengalaman belajar yang paling berkesan bagi saya adalah saat belajar bersama teman yang sudah memahami materi dan lebih suka berdiskusi. Saya merasa lebih mudah memahami jika mengerjakan tugas bersama teman, di mana kami saling menjelaskan maksud dari pembelajaran atau tugas yang diberikan.

Teknik yang saya gunakan untuk memahami materi adalah dengan berdiskusi dan saling berbagi pengetahuan dengan teman. Menurut saya, jika ada teman yang lebih menguasai atau mendalami materi tersebut, penjelasan dan praktiknya menjadi lebih jelas.

Saat ini, media yang saya sukai adalah ponsel karena perangkat ini mudah dibawa ke mana-mana dan memiliki banyak fitur menarik, seperti Google, yang dapat membantu menjelaskan atau mendukung pekerjaan kita.",Auditory
"Pengalaman menggunakan komputer untuk coding sangat berkesan bagi saya karena sebelumnya saya belum pernah belajar hal seperti ini. Ternyata, coding bisa membuat kepala pusing. Saya lebih suka dijelaskan, tetapi penjelasan tersebut harus menarik dan tidak monoton dalam gaya penyampaian, serta tidak terlalu tegang atau membuat stres. Ketika penjelasan tidak langsung masuk ke dalam pemahaman saya, saya lebih memilih untuk menonton video di internet agar tidak merasa bosan dan bisa mengulangnya kapan saja.

Media yang sering saya gunakan adalah video dan presentasi PowerPoint (PPT) karena lebih nyaman untuk diputar kembali saat saya belum memahami atau belum berhasil menyelesaikan sesuatu.",Visual
"Pengalaman belajar yang paling berkesan bagi saya adalah ketika saya berhasil memahami dan mempraktikkan apa yang diajarkan oleh guru. Saya merasa bahagia dan termotivasi. Cara saya memahami materi bukan hanya dengan membaca atau menghafal, tetapi melalui proses aktif yang menghubungkan informasi dengan konteks yang lebih luas. 

Langkah pertama yang saya lakukan adalah mencoba konsep materi tersebut. Selanjutnya, saya mulai berdiskusi dengan guru atau teman. Kemudian, saya mencoba mempraktikkan materi itu dan belajar dari kesalahan yang saya buat.

Strategi pembelajaran modern memerlukan fleksibilitas dan variasi metode. Metode pembelajaran yang paling efektif adalah yang dapat mengakomodasi gaya belajar individu, menggabungkan pendekatan teoritis dengan praktik langsung. Saya lebih suka metode pembelajaran berbasis proyek.

Media yang saya sukai adalah video dan audio, karena dengan melihat dan mendengar, saya dapat lebih mudah memahami materi yang disampaikan.",Kinesthetic
"Pengalaman belajar yang paling berkesan bagi saya adalah ketika pemateri menyampaikan materi dengan semangat, ceria, dan ramah kepada audiens. Menurut saya, cara penyampaian seperti ini membuat materi lebih mudah dipahami dan tidak membuat saya merasa bosan saat mendengarkannya.

Untuk memahami materi, saya biasanya mencari pembahasan di YouTube dengan penjelasan yang sederhana dan durasi video yang tidak terlalu panjang. Saya lebih mudah memahami informasi dengan mendengarkan penjelasan dan melihat contoh langsung dari materi yang disampaikan.

Metode yang sering saya gunakan cukup sederhana. Pertama, saya mencari video pembahasan tentang materi tersebut di YouTube. Setelah mulai memahami, saya kemudian mencari soal-soal di internet dan mencoba mengerjakan soal-soal tersebut sendiri.

Saya sering menggunakan YouTube ketika belajar sesuatu. Menonton video pembahasan di YouTube menurut saya lebih mudah dipahami karena penjelasannya tidak terlalu panjang dan dilengkapi dengan contoh soal, meskipun soal-soalnya tidak terlalu sulit. Ini sangat membantu saya dalam proses belajar.",Auditory
"Pengalaman belajar yang paling berkesan bagi saya adalah saat membuat website, karena itu adalah pertama kalinya saya mengenal bahasa pemrograman. Selain itu, pengalaman belajar yang sangat berkesan adalah saat ujian tulis ketika saya masih di SMP. Pada waktu itu, saya belajar pagi, siang, dan malam karena itu adalah ujian terakhir sebelum saya masuk ke SMK dengan kurikulum merdeka yang tidak memerlukan ujian tulis.

Langkah-langkah atau pendekatan yang saya lakukan adalah dengan membaca materi terlebih dahulu. Jika setelah membaca saya masih belum paham, saya akan bertanya kepada teman atau guru untuk mendapatkan penjelasan yang lebih jelas. Saya juga mencari informasi di internet untuk memahami materi dengan lebih baik.

Teknik yang saya gunakan untuk memahami materi adalah dengan membaca atau menonton video tentang materi tersebut hingga saya benar-benar paham. Setelah itu, jika materi sudah saya pahami, saya akan mencatatnya di buku catatan agar lebih mudah mencarinya dan lebih cepat menghafalnya.

Media yang paling saya sukai dan sering gunakan untuk belajar adalah buku. Jika buku tersebut tidak memadai, saya akan menggunakan ponsel untuk menonton video atau mencari informasi di internet. Jika kedua cara tersebut tidak berhasil, saya akan bertanya kepada guru agar penjelasannya lebih mudah saya terima dan pahami.",Read/Write
"Pengalaman belajar yang paling berkesan bagi saya adalah ketika guru menjelaskan materi dengan cara yang tidak kaku, ramah, dan santai. Guru yang dekat dengan murid akan mempermudah penyampaian materi dan menciptakan suasana yang nyaman antara guru dan murid.

Saya memahami materi dengan cara mendengarkan penjelasan guru. Setelah itu, saya mencoba untuk mempraktikannya sendiri, dan jika saya mengalami kesulitan, saya akan bertanya kepada teman-teman yang sudah menguasai materi tersebut.

Saya memahami materi dengan memperhatikan saat guru menjelaskan dan saat guru mempraktikannya. Jika saya masih merasa bingung, saya akan bertanya kepada teman-teman untuk mendapatkan klarifikasi.

Saya lebih sering menggunakan Google dan sumber lainnya karena mereka memberikan penjelasan yang jelas tentang apa yang ingin saya ketahui dan memudahkan saya dalam mencari informasi yang dibutuhkan.",Auditory
"Sebagai pelajar yang berkecimpung di dunia Informatika, saya sering merasa terbebani oleh banyaknya hal baru yang harus dipelajari, mulai dari bahasa pemrograman hingga algoritma. Pada awalnya, banyak materi yang terasa sulit, tetapi pengalaman bekerja pada proyek aplikasi bersama teman-teman sejurusan memberikan banyak pelajaran berharga. Kami saling membantu dan belajar bersama untuk menyelesaikan masalah, yang membuat saya lebih memahami konsep-konsep yang sulit.

Untuk mengatasi kesulitan tersebut, saya mulai fokus pada praktik. Setiap kali mempelajari teori baru, saya langsung mencoba menulis kode atau membuat proyek kecil. Selain itu, saya menemukan bahwa media pembelajaran yang efisien, seperti platform belajar online (seperti Coursera, Udemy, dan YouTube), sangat membantu. Video tutorial dan kursus interaktif memberikan penjelasan yang lebih mudah dipahami, terutama untuk materi yang kompleks. Saya juga sering bergabung dalam forum atau grup diskusi di GitHub atau Stack Overflow, di mana saya dapat belajar dari pengalaman orang lain.

Dengan strategi ini, meskipun penuh tantangan, saya merasa lebih siap untuk menghadapi dunia teknologi, dengan pemahaman yang lebih mendalam tentang cara kerja teknologi dan cara untuk terus berkembang.",Kinesthetic
"Pengalaman belajar yang paling berkesan bagi saya terjadi selama pandemi COVID-19. Saat itu, kami mengikuti pembelajaran daring dan harus mempelajari materi secara mandiri dari rumah, mengandalkan Google untuk memahami materi yang sulit.

Untuk memahami materi, saya menulis ringkasan dan membacanya, serta menonton video di YouTube sebagai referensi untuk materi yang sulit. Jika masih ada yang belum saya pahami, saya akan bertanya kepada teman.

Metode strategi yang saya gunakan adalah dengan menyaksikan video dan membaca materi dengan teliti, serta mengulangnya beberapa kali agar saya benar-benar memahami isi materi tersebut.

Media yang sering saya gunakan adalah Google, karena di platform tersebut saya dapat mencari informasi yang dibutuhkan mengenai materi yang kurang saya pahami.",Read/Write
"Pengalaman belajar yang paling berkesan bagi saya adalah saat saya membuat website atau aplikasi yang baru saya pelajari. Pengalaman ini sangat berarti karena saya dapat mempelajari hal-hal baru, dan ketika saya tidak memahami sesuatu, saya akan bertanya kepada teman yang mungkin tahu tentang masalah tersebut. Ini adalah pengalaman belajar yang sangat menyenangkan.

Saya lebih mudah memahami materi dengan cara melihat tutorial dan langkah-langkahnya. Sebelum itu, saya akan terlebih dahulu melihat apa yang akan disampaikan dalam materi, kemudian mempertimbangkan apakah saya bisa dengan mudah memahami isi materi tersebut.

Strategi pembelajaran yang saya terapkan untuk memahami materi adalah melalui pendekatan berbasis proyek. Saya memilih strategi ini karena saya merasa lebih mudah memahami proyek yang dibuat dalam materi tersebut.

Media yang paling saya sukai saat belajar adalah media gambar dan media audiovisual. Saya memilih kedua jenis media ini karena mereka membantu saya lebih mudah memahami suatu materi.",Kinesthetic
"Pengalaman saya dalam belajar sangat beragam, dimulai dari keinginan saya untuk masuk ke jurusan PPLG hanya untuk memahami cara menggunakan komputer dengan benar.

Awalnya, saya mengira jurusan ini tidak terlalu sulit, tetapi ternyata saya mengalami kesulitan dalam memahami semua materi yang diajarkan. Dari situ, saya mulai mencari cara untuk memahami materi dengan bertanya kepada guru dan teman-teman yang lebih paham tentang topik tersebut.

Saya juga memiliki metode belajar di mana ketika diberikan tugas, saya akan menunggu teman saya menyelesaikannya terlebih dahulu. Setelah itu, saya akan melihat hasilnya dan mencoba bertanya tentang elemen-elemen yang ada, lalu mengingat elemen-elemen tersebut untuk digunakan dalam belajar sendiri.

Saya menyukai media pembelajaran yang berbasis ilustrasi gambar yang menarik dan enak dipandang. Selain itu, saya juga suka menggunakan video sebagai media belajar.",Visual
"Saya sangat terkesan dengan cara ibu membantu saya saat mempersiapkan try out SD. Metode pembelajaran yang digunakan benar-benar efektif, sehingga peringkat saya meningkat pesat. Dari posisi di luar 10 besar, saya tiba-tiba berhasil mencapai peringkat 10, kemudian langsung melesat ke peringkat 5. Namun, sangat disayangkan karena try out ketiga dibatalkan akibat COVID-19 pada bulan Maret 2020.

Untuk memahami materi, saya lebih suka membacanya berulang kali hingga saya paham, atau mengimbanginya dengan praktik langsung. Jika mengalami kesulitan, saya akan bertanya atau mencari informasi di internet, lalu merangkum semua yang saya temukan untuk memaksimalkan pemahaman saya.

Strategi pembelajaran saya bervariasi. Kadang-kadang, saya merasa lebih nyaman dan dapat fokus belajar di tempat yang sepi tanpa gangguan. Gangguan kecil dapat mengalihkan konsentrasi saya, sehingga belajar di rumah seringkali menjadi tantangan. Meskipun saya menyukai suasana tenang untuk belajar, saya juga tidak keberatan berada di sekitar orang-orang dengan berbagai tingkah laku, baik yang berisik maupun tidak, selama mereka tidak mengganggu saya. Saya juga suka belajar sambil mendengarkan musik karena itu membantu mengurangi stres selama proses belajar.

Media yang paling sering saya gunakan untuk pembelajaran sesuai jurusan adalah perangkat keras seperti laptop, komputer, dan ponsel. Namun, untuk pembelajaran umum, saya lebih suka membaca bacaan non-pelajaran seperti novel dan komik, baik dalam bentuk buku fisik maupun e-book. Media lain yang saya gunakan termasuk internet, film, game, dan aplikasi untuk belajar bahasa lain seperti Duolingo.",Read/Write
"Pengalaman belajar yang paling mengesankan bagi saya adalah saat melakukan praktik mengkrimping dalam mata pelajaran yang diajarkan oleh Pak Gusmar. Saya mendapatkan pengalaman baru saat melakukan praktik tersebut, dan saya merasa senang karena sangat menyenangkan untuk melaksanakannya.

Untuk memahami materi, saya membaca keseluruhan isi agar dapat mengerti dengan baik, kemudian meringkas poin-poin penting. Belajar secara aktif sangat penting, misalnya dengan menjelaskan kembali materi dengan kata-kata sendiri atau berdiskusi dengan orang lain. Selain itu, saya juga melakukan latihan, seperti mengerjakan soal atau menerapkan konsep untuk menambah pemahaman.

Saya belajar dengan metode mendengarkan dan melihat, karena dengan cara ini saya lebih mudah memahami materi yang disampaikan oleh pengajar atau yang saya cari sendiri.

Metode belajar yang sering saya gunakan adalah memanfaatkan internet, karena mencari materi melalui internet lebih mudah dan cepat dibandingkan mencari di buku.",Kinesthetic
"Pengalaman belajar yang paling berkesan bagi saya adalah ketika saya sedang mengatur sebuah event dalam sebuah game dan mengalami kesalahan. Untungnya, teman-teman saya membantu saya dan kami berhasil memperbaiki game tersebut. Untuk memahami materi, saya biasanya bertanya kepada teman yang sudah menguasai topik tersebut dan meminta saran untuk belajar. Dengan cara ini, saya dapat memahami berbagai jenis materi dengan lebih baik. Saya akan mengulang kembali materi yang telah diajarkan dan mempraktikkannya di rumah. Saya paling suka menggunakan laptop sebagai media belajar, karena saya bisa sambil mendengarkan musik dan menonton video.",Kinesthetic
"Pengalaman belajar yang berkesan bagi saya di SMK adalah saat belajar matematika. Saya merasa sangat mudah memahami materi dan bisa mengerjakannya dengan baik. Guru yang mengajar sangat santai, dan jika saya kesulitan, beliau sabar dalam menjelaskan. Cara beliau menerangkan juga sangat santai, sehingga menurut saya, materi mudah sekali dipahami.

Saya lebih memahami dan mengerti ketika diajari langsung oleh seseorang, karena saya bisa bertanya dan mencoba langsung. Saya merasa bosan hanya menonton video. Kadang-kadang, saya juga hanya melihat catatan untuk mengingat dan melihat contoh-contoh soal yang serupa.

Saya lebih memilih metode pengajaran yang menjelaskan materi secara langsung, karena menurut saya itu lebih jelas dan mudah dimengerti. Namun, semuanya tergantung pada cara guru menjelaskan; kadang ada guru yang materinya sulit dipahami oleh saya, entah kenapa. Namun, ketika guru mengajarnya dengan santai dan suasana yang nyaman, saya bisa lebih mudah memahami.

Saya lebih suka menggambar menggunakan pensil dan kertas atau membuat desain di Canva dengan laptop. Saya juga suka menulis dan menghiasnya, tetapi tidak suka jika harus menulis terlalu banyak.",Auditory
"Pengalaman belajar yang paling berkesan bagi saya adalah ketika saya berhasil membuat game sendiri tanpa bantuan orang lain. Meskipun saya hanya memiliki pengetahuan dasar tentang pembuatan game, saya berhasil menyelesaikan proyek tersebut. Awalnya memang sulit karena banyak hal yang belum saya ketahui, tetapi setelah mencari berbagai materi secara online, akhirnya saya dapat menyelesaikannya.

Untuk memahami materi yang saya pelajari, saya biasanya mulai dengan memahami konsep yang ingin saya buat. Kemudian, saya mencari video-video yang relevan dengan konsep tersebut. Jika tidak ada video yang sesuai dengan kebutuhan saya, saya akan melakukan percobaan berdasarkan logika saya sendiri. Jika masih belum berhasil, saya biasanya bertanya di forum-forum mengenai materi atau konsep yang saya maksud.

Strategi belajar yang saya terapkan adalah membagi proyek menjadi beberapa bagian. Saya mulai dengan mengerjakan bagian-bagian yang lebih mudah terlebih dahulu, lalu melanjutkan ke bagian yang lebih sulit. Jika menghadapi masalah, saya biasanya mencoba berbagai solusi selama 10-15 menit. Jika masalahnya masih belum terpecahkan, saya akan berbaring sejenak sambil mencari solusinya di internet.

Media yang sering saya gunakan untuk mencari solusi adalah video tutorial di YouTube dan forum-forum seperti Reddit serta sumber-sumber lain di internet.",Kinesthetic
"Pengalaman belajar yang paling berkesan bagi saya adalah ketika pengajar menjelaskan seluruh materi dengan jelas dan menyediakan sesi tanya jawab untuk kami yang masih belum memahami penjelasan tersebut.

Untuk memahami materi, saya mendengarkan penjelasan yang telah disampaikan dan berusaha mencapai pemahaman dengan mempelajarinya kembali serta bertanya kepada ahli materi jika ada hal yang belum saya pahami.

Saya biasanya mengulang materi yang telah saya pelajari sambil mendengarkan musik, karena hal ini membantu saya lebih fokus dalam mempelajari materi tersebut. Saya memilih metode ini karena saya merasa ini efektif untuk meningkatkan pemahaman saya terhadap materi yang telah diajarkan.

Media yang sering saya gunakan adalah laptop atau ponsel, karena kedua perangkat tersebut lebih praktis dan sederhana untuk memahami materi yang telah diberikan.",Auditory
"Pengalaman belajar yang paling berkesan bagi saya adalah saat melakukan study tour ke Bali. Saya mendapatkan banyak hal baru, mulai dari budaya, sedikit belajar bahasa setempat, hingga mengunjungi tempat-tempat wisata yang indah dan kaya akan sejarah. Saya sangat senang karena pengalaman ini memberikan wawasan baru. Saat belajar, saya lebih suka berada di tempat yang tenang. Saya menikmati belajar melalui video atau berdiskusi dengan teman-teman. Metode yang saya gunakan untuk memahami materi adalah dengan mencatat dan kemudian mempelajarinya. Saya biasanya membaca materi tersebut berulang kali untuk memperdalam pemahaman. Media yang sering saya gunakan adalah YouTube, TikTok, dan Canva. Saya memilih media ini karena menarik dan membuat proses belajar menjadi lebih menyenangkan.",Visual
