Kalimat,Tipe
"Saat jam menunjukkan pukul 22.00 WIB merupakan waktu yang paling pas untuk belajar. Menurutku, jam-jam malam penuh dengan ketenangan, dan ketenangan memudahkan proses masuknya materi ke dalam memori seluler dalam otak. Selain itu juga tidak ada yang bisa mengganggu dan membuyarkan konsentrasi pada saat belajar.

Menulis rangkuman materi ataupun kisi-kisi soal dengan tampilan yang menarik dan mudah dipahami. Hal tersebut akan kulakukan h-1 pekan sebelum ujian. Dan itu cukup berguna bagiku yang lebih suka menulis dari pada hanya menghafalkan materi saja.

Aku lebih suka menyiapkan mood terlebih dahulu sebelum belajar. Biasanya dengan menggambar atau mendengarkan musik kesukaan. Setelah mood sudah membaik aku akan mengonfirmasi tugas-tugas sekolah apa yang harus dikerjakan. Lalu aku akan memilih tugas yang menurutku jawabannya paling banyak dan pasti menguras waktu. Disaat aku sudah mulai merasa jenuh,  biasanya aku akan beristirahat terlebih dahulu, bisa ngemil, menonton anime, ataupun bermain game. Untuk membantuku memahami materi, biasanya aku akan membuat ringkasan materi dengan tampilan yang menarik dan menggunakan bahasa yang mudah untuk kupahami.

Media belajar yang sering kupakai adalah kertas. Aku lebih menyukai menggunakan kertas dari pada laptop ataupun tablet untuk belajar. Kerena menurutku, jika menggunakan kertas aku bisa memberikan jejak memori pada otak pada saat menulis materi ataupun mengerjakan tugas. Selain itu, kertas bisa disimpan dan sewaktu-waktu bisa dilihat kembali tidak takut terhapus.",Read/Write
"Pengalaman belajar yang berkesan padaku adalah ketika melihat pewayangan. Pewayangan adalah seni pertunjukan tradisional Jawa yang menggunakan wayang kulit atau wayang golek. Cerita yang ditampilkan sering diambil dari epik Ramayana dan Mahabharata, mengandung nilai-nilai moral dan filosofi kehidupan. Dalang menggerakkan wayang sambil mengisahkan dialog, diiringi musik gamelan yang menambah suasana. Pertunjukan ini sering diadakan dalam acara adat dan berfungsi sebagai media pendidikan, menyampaikan pesan moral tentang kebaikan dan hubungan antar manusia. Pewayangan menjadi bagian penting dari identitas budaya Jawa yang terus dilestarikan. Cara saya memahami materi adalah melalui membaca ulang tentang materi yang telah di terima. Strategi belajar yang saya biasanya lakukan adalah dengan melihat video, mendengarkan tutorial, dan langsung mempraktektan. Media belajar yang sering saya pakai adalah video dan audio, karena menurut saya mudah dimengerti.",Visual
"Pengalaman belajar yang paling mengesankan bagi saya saat praktek mengkrimping dalam mata pelajaran yang diampu oleh pak gusmar saya mendapatkan pengalaman baru saat melakukan praktek tersebut. Dan yang saya rasakan senang karena sangat asik dalam melaksanakan praktek.

Untuk memahami materi, saya membaca secara keseluruhan agar dapat mengerti materi yang ada, kemudian meringkas poin-poin yang penting. Belajar secara aktif sangat penting, misalnya dengan menjelaskan kembali materi dengan kata-kata sendiri atau berdiskusi dengan orang lain. Selain itu saya juga melakukan latihan, seperti mengerjakan soal atau menerapkan konsep, menambahkan pemahaman. 

Saya belajar menggunakan metode mendengar dan melihat karena dengan metode ini saya gampang memahami materi yang di sampaikan oleh pembawa materi atau materi yang saya cari.

Metode belajar saya yang saya gunakan bisanya mengunakan internet karena mengunakan internet saya gampang dan lebih cepat mencari materi dibandingkan mencari materi di buku.",Kinesthetic
"Pengalaman belajar saya yang berkesan adalah saat saya sedang memberi event pada sebuah game dan menjadi error. Beruntung saya dibantu teman-teman saya dan berhasil memperbaiki game saya. 

Cara saya memahami materi adalah dengan bertanya kepada teman yang sudah paham dan meminta saran untuk belajar. Sehingga saya mampu memahami berbagai jenis materi. 

Saya akan mengulang kembali materi yang sudah diajarkan dan akan mempraktekkannya di rumah. 

Saya paling suka menggunakan media laptop. Karena saya dapat sambil mendengarkan musik dan menonton video.",Kinesthetic
"Pengalaman belajar yang berkesan saat di SMK ini aku belajar matematika dengan mudah banget mengertinya dan gampang banget bisanya. Gurunya santai banget, kalau gabisa akan sabar untuk diajari. Caranya menerangkan pun santai. Gatau, menurut saya bisa gampang banget masuknya.
  
Aku lebih paham dan lebih ngerti kalo diajarin sama orang, karena bisa tanya-tanya langsung dan mencoba langsung. Daripada hanya melihat video karna menurutku bosenin banget. Atau kadang hanya melihat catetan aja buat mengingat-ingat dan melihat contoh-contoh masalah yang sama.

Aku milih metode diterangin. Karena menurutku lebih jelas, lebih paham aja. Tergantung caranya juga dalam menerangkan, kadang beberapa guru materinya gabisa masuk di aku, gatau kenapa. Tapi beberapa guru yang mengajarnya santai, suasananya santai jadi bisa lebih masuk gitu.

Aku lebih suka gambar pake pensil sama kertas atau desain-desainnya dibuat di canva pakai laptop. Menulis juga suka, sama dihias-hias cuma gasuka klo banyak-banyak.",Auditory
"Pengalaman paling berkesan saat saya belajar adalah ketika saya bisa membuat game tanpa campur tangan orang lain, meski saya hanya memiliki pengetahuan-pengetahuan dasar tentang membuat game, tapi project game itu bisa selesai, awalnya sih memang sulit karna banyak hal yang sebelumnya saya tidak tahu namun saya mencoba melihat banyak materi di online akhirnya saya bisa menyelesaikannya.

Untuk memahami materi yang saya pelajari, saya biasanya memulai dengan memahami terlebih dahulu konsep yang ingin saya buat, lalu saya mencoba mencarinya terlebih dahulu video-video yang berkaitan dengan konsep tersebut, bila tidak ada video yang memiliki konsep yang saya inginkan, saya biasanya melakukan percobaan-percobaan berdasarkan logika saya sendiri, apa bila masih tidak berhasil biasanya saya bertanya di forum-forum tentang materi atau konsep yang saya maksud tersebut.

Strategi belajar saya dengan cara pembilahan bagian-bagian proyek, lalu saya mengerjakan terlebih dahulu yang mudah-mudah jika sudah selesai bagian yang sulit, dan jika saya mengalami masalah saya biasanya mencoba-coba terlebih dahulu selama 10-15 menit. Jika masih belum terpecahkan biasanya saya tinggal tiduran sambil mencari caranya di internet.

Media yang sering saya gunakan untuk mencari cara penyelesaian adalah video tutorial di youtube, dan forum-forum seperti reedit dan lain-lain di internet.",Kinesthetic
"Pengalaman belajar yang paling berkesan adalah ketika pemberi materi menjelaskan keseluruhan materi secara jelas dan ada sesi untuk kita bertanya tentang materi yang di jelaskan jika kita belum terlalu jelas.

Cara saya memahami materi adalah dengan mendengarkan penjelasan yang sudah dijelaskan dan cara mencapai pemahaman tersebut dengan mempelajarinya kembali dan bertanya kepada ahli materi jika ada yang belum dipahami.

Saya biasa melakukan pengulangan dari materi yang sudah saya dapat dan sambil mendengarkan musik dapat membuat lebih fokus untuk mempelajari materi tersebut. Saya memilih metode ini karena saya rasa ini efektif untuk saya lebih memahami materi yang sudah di berikan.

Media yang saya sering gunakan adalah laptop kalau tidak hp, karena lebih praktis dan simple dalam memahami materi yang sudah di berikan.",Auditory
"Pengalaman belajar yang paling berkesan adalah ketika study tour di Bali. Banyak hal yang saya dapat ketika study tour di Bali mulai dari budaya, sedikit belajar bahasanya, dan tempat-tempat wisata yang sangat indah dan memiliki sejarah. Saya sangat senang karena saya mendapatkan pengalaman baru.

Ketika saya belajar saya lebih suka di tempat yang sepi. Saya suka belajar dengan melihat video atau berdiskusi dengan teman.

Saya menggunakan metode belajar mencatat lalu memahami. Cara saya memahami biasanya dengan membaca berulang kali.

Saya menggunakan media seperti YouTube, tiktok, Canva. Alasan saya menggunakan media tersebut adalah karena menarik.",Visual
"Menurut saya pengalaman belajar yang paling berkesan adalah waktu SMP karena di situ atau sewaktu saya SMP sangat menikmati pembelajaran karena saya sangat mengejar nilai. Karena waktu itu saya bercita cita menjadi dokter hewan dan masuk SMA, dan waktu akhir kelas tiga SMP malah disuruh orang tua masuk SMK dan disitu saya benar-benar down karena gagal masuk sma yang saya inginkan.

Dalam memahami materi yang saya pelajari, hal yang pertama saya lakukan adalah berdiskusi sama teman dan menanyakan bagaimana materi tersebut. Kedua, saya akan membaca tulisan atau teks yang ada dalam materi tersebut untuk mempelajari materi tersebut.

Metode atau teknik yang saya gunakan untuk memahami materi tersebut adalah dengan berdiskusi atau menanyakan atau memahami teks yang ada pada materi tersebut.

Media belajar yang sering saya pakai ada beberapa. Yang pertama adalah laptop, karena untuk mengerjakan tugas tersebut. Yang kedua adalah hp untuk mendengarkan musik atau melihat materi. Dan yang ketiga adalah ipad untuk melihat video ketika gabut mengerjakan tugas.",Read/Write
"Pengalaman belajar yang paling berkesan bagi saya adalah saat saya membuat game flappy bird. Cara saya memahami materi dengan fokus mendengarkan dan memahami kepada yang sedang menjelaskan. Strategi pembelajaran yang bekerja bagi saya, ialah gurunya berdiri dan berbicara dengan jelas. Selain itu, saya juga suka memahami dengan mengamati gambar dan video. Gatau sih lebih enak pake metode mendengarkan sama mengamati. Saya lebih menyukai media dengan buku, karena lebih enak membaca langsung dari buku. Tetapi sekarang saya sering menggunakan hp, karena sekarang bukunya gak ada.",Auditory
"Ketika saya awal semester kelas 10 dan tiba jadwal praktek, saya disitu belum paham sama sekali mengenai cara jalan construct 3 (web membuat game). Saya belum sepenuhnya paham sampai suatu saat guru saya terbantu dengan seorang mahasiswa, saya disitu mulai berani bertanya-tanya dan saya merasakan perbedaan saat saya diajar oleh guru saya dan kakak mahasiswa, saya mulai paham cara jalan website itu dan saya mulai paham tentang coding. Saya awalnya ingin menyerah masuk jurusan ini tapi setelah mendapatkan sedikit jalan saya ingin berusaha lagi untuk memahami lebih dalam. Saya di sini merasakan betapa berkesannya kedatangan kakak mahasiswa tersebut, karena dengan hati yang tulus dan ikhlas membuat saya lebih berkesan. Saya harap suatu saat saya akan menjadi seperti kakak mahasiswa ini, yang kehadirannya begitu berharga dan bermanfaat bagi orang lain. 

Saya bisa memahami materi ketika saya dijelaskan dengan rinci. saya bisa paham ketika pemateri menjelaskan secara langsung. Ketika saya melihat video tutorial dengan jelas, saya bisa memahami dengan melihat contoh atau melihat pengalaman orang lain, dan saya bisa benar-benar memahami dari kesalahan saya sendiri dengan pengalaman tersebut saya jadi lebih mengerti di mana dan apa yang menyebabkan kesalahan tersebut. 
     
Saya memilih strategi belajar yang dimana ketika saya belajar itu dijelaskan, diberi contoh, dan dalam keadaan tenang. Saya memilih strategi itu karena dengan belajar dijelaskan itu lebih paham, ketika diberi contoh saya lebih mengerti, dan ketika dalam keadaan tenang saya lebih fokus dan jalan. 
     
Saya lebih memilih media visual karena dengan media tersebut saya lebih bisa banyak mencurahkan ide-ide dan lebih menyenangkan.",Visual
"Pengalaman belajar saya yang paling berkesan adalah ketika saya tidak bisa atau gagal saya tetap mencoba dan membaca catatan tersebut hingga akhirnya bisa. Cara saya untuk memahami materi yaitu saya membaca teks secara mendalam. Strategi belajar yang saya lakukan yaitu dengan mendengarkan, setelah itu membaca lagi secara berulang, karena metode tersebut membuat saya mudah mengingat materi. Media yang paling sering saya gunakan saat belajar adalah video, karena mudah diingat.",Read/Write
"Pengalaman belajar yang membuat saya terkesan ialah saat seorang guru menjelaskan materi dengan rinci dan mudah dipahami to the point dan memakai alat peraga lalu diimplementasikan pada siswa-siswinya pada saat itu juga.

Cara saya memahami materi dengan mengulang materi yang telah di sampaikan lalu jika ada yang kurang saya akan mencari materi di internet lalu saya ringkas. Jika ada sesuatu yang membuat janggal saya akan konsultasi dengan guru materi tersebut. Jika saya sudah selesai untuk memahami, saya akan mencari contoh soal di internet untuk menambah pemahaman akan materi tersebut.

Teknik belalajar yang saya gunakan ialah pomodoro. Pomodoro adalah teknik belajar yang dibagi menjadi beberapa sesi. Contohnya, 25 menit adalah waktu belajar dan 5 menit istirahat di ulang sebanyak 3 atau 4 sesi, lalu setelah sesi ke 4 dilanjut istirahat panjang, yaitu tidur. 

Media yang saya sering gunakan ialah HP, buku catatan, bolpen atau pensil. Saya sering mencari beberapa informasi tentang materi yang di pelajari di internet lalu saya ringkas di buku catatan dengan pensil atau bolpen lalu saya pahami. Dan jika sudah paham, saya akan menulis contoh soal dari internet lalu saya kerjakan di buku catatan saya.",Read/Write
"Pengalaman belajar paling berkesan menurut saya adalah membuat aplikasi game, karena menurut saya itu menyenangkan.

Untuk memahami materi pelajaran, saya biasanya membagi materi menjadi bagian-bagian kecil yang lebih mudah dicerna. Hal ini membantu saya untuk fokus pada satu topik pada satu waktu dan menghindari kebingungan akibat terlalu banyak informasi sekaligus.

Dalam proses pembelajaran, saya cenderung menggunakan metode belajar aktif seperti diskusi kelompok atau memecahkan soal-soal latihan secara mandiri. 

Ketika belajar, media yang paling sering saya gunakan adalah video pembelajaran di YouTube dan aplikasi pembelajaran digital. Video memberikan visualisasi yang mempermudah pemahaman saya.",Visual
"Pengalaman belajar yang paling berkesan dalam hidup saya yaitu pada saat SD. Pada saat itu saya sangat semangat sekali saat pembelajaran. Dikarenakan guru yang mengajar sangat mudah di pahami dan metode pembelajarannya saya sukai yaitu praktek. Sehingga pada saat itu saya sangat senang sekali.

Saya memahami materi dengan cara membaca panduan dan juga belajar dari pengalaman serta kesalahan. Saya lebih mudah memahami dengan cara itu, karena dengan belajar dari pengalaman serta kesalahan saya tahu dimana letak kekurangan saya. Dan membaca panduan agar saya lebih cepat paham dalam materi tersebut.

Strategi pembelajaran saya yaitu membaca serta menulis poin-poin yang penting dalam materi tersebut. Dengan begitu saya dapat mempelajari ulang materi tersebut agar lebih paham dan jika saya lupa dapat saya baca ulang materi tersebut.

Youtube adalah salah satu media yang saya gunakan ketika belajar. Pada YouTube saya bisa melihat orang lain yang pernah mempelajari materi tersebut, dapat mencari segala materi, serta pada YouTube saya bisa melihat berulang ulang materi tersebut sampai saya paham.",Read/Write
"Pengalaman saya selama mendapat pembelajaran dari kak lala yaitu saat saya kesulitan membuat game kak lala selalu membantu saya dan saat saya kesulitan memahami materi dia membantu menjelaskan ulang kepada saya.

Saya lebih mudah memahami materi dengan membaca modul dan langsung mempraktekkan apa yang tertulis di modul tersebut, jadi saya dapat langsung praktek sambil memahami materi.

Metode yang saya gunakan untuk memahami materi adalah dengan mencatat setiap poin-poin penting dari setiap materi yang diberikan agar saya dapat langsung memahaminya dan terkadang saya juga langsung mempraktekkannya.

Saya lebih suka menggunakan media youtube karena disana saya dapat memahami materi dengan lebih mudah karena terdapat peraga yang langsung mempraktekkan materi yang dijelaskan.",Kinesthetic
"Pengalaman belajar yang berkesan dalam hidup saya adalah saat saya sedang belajar bisa belajar tentang coding mengoding yang telah diberikan oleh guru-guru di sekolah tetapi ada juga yang masih bingung codingnya, dan bisa belajar memahami tentang komputer dan membuat game yang lain.

Cara untuk saya memahami materi yang saya dapatkan adalah dengan membaca catatan yang saya tulis atau dengan cara membaca modul-modul yang diberikan agar bisa memahami materi sedikit demi sedikit. Langkah untuk mencapai pemahamannya adalah dengan bersabar untuk membaca catatan agar bisa mencapai materi yang diinginkan.

Metode atau teknik yang saya gunakan untuk memahami materi adalah dengan mendengarkan musik agar semangat memahami materinya. Tetapi terkadang tidak semangat untuk memahami materinya karena yang awalnya pengen sambil mendengarkan musik tetapi bukannya memahami materi tersebut tapi lebih untuk mager mager-an. Memahami materi tersebut juga bisa sambil melihat tutorial dari media sosial agar memahami apa yang diinginkan. 

Media yang saya sukai atau yang paling sering saya lakukan adalah dengan menulis ulang materi yang saya dapat agar mengingat kembali materi yang telah diberikan terkadang juga bisa sambil melihat video penjelasan dari youtube agar lebih memahami materinya.",Read/Write
Pengalaman yang berkesan yaitu waktu guru menjelaskan materi yang mudah saya pahami yang membuat saya tertarik. Ketika guru menjelaskan materi saya langsung mempelajari materi tersebut lewat youtube untuk memperjelas materi. Metode yang saya gunakan untuk belajar yaitu melihat youtube karena di youtube banyak sekali materi-materi yang tersebar di situ setelah melihat youtube saya langsung mempraktekannya. Dan untuk media yang paling saya sukain yaitu menyimpan video tersebut dan memberi folder-foder pada setiap video.,Visual
"Pengalaman yang paling berkesan saya saat belajar adalah saat guru menjelaskan dan menceritakan materi dengan bumbu-bumbu komedi dan penuh tawa, walaupun seperti itu tapi tetap mudah dipahami.Dan saya merasa sangat senang dan gembira terlebih lagi saya bisa memahami materi tersebut.

Saya biasanya bertanya pada teman saya atau pada guru tentang materi tersebut sampai saya paham tapi biasanya saya bertanya pada teman saya. Setelah saya paham saya langsung mempelajari lagi materi tersebut dan menerapkannya, dan saya langsung melakukannya dengan aksi.

Teknik yang saya pakai untuk memahami materi adalah dengan bertanya kepada teman saya sampai saya paham dan puas tentang materi tersebut. Mengapa saya memilih teknik tersebut? karena saya suka bergaul dan agar saya lebih dekat lagi dengan teman saya dan mempererat tali silahturahmi antar sesama teman.

Media belajar yang biasanya saya pakai adalah bertanya kepada teman saya dan belajar sambil mendengarkan musik yang saya sukai. Alasan saya karena saya menyukai metode yang saya buat ini dan ini sangat ampuh bagi diri saya.",Auditory
"Pengalaman belajar yang berkesan bagi saya adalah belajar tentang membuat game dengan construct 3 ketika mulai mengerti isi dan cara menggunakannya, hal tersebut membuat pembelajaran lebih menyenangkan dan menarik karena semakin banyak hal yang harus diketahui.

Caraku untuk memahami suatu materi tidak terlalu ribet, seperti hanya mendengarkan penjelasan guru. Namun ketika terdapat materi yang terlewatkan, saya akan meminta guru untuk menjelaskan kembali.
   
Metode untuk memahami materi sejujurnya saya tidak tahu-menahu tentang nama-nama metode ataupun teknik, namun saya biasanya menggunakan penglihatan pemraktekan atau Visual seperti melihat video praktek cara membuat atau memasang komponen Komputer. Metode itu lebih mudah untuk dipahami bagi saya pribadi.
   
Media yang sering saya pakai adalah internet online bisa handphone, komputer ataupun laptop. Saya menggunakan media tersebut karena media tersebut lebih banyak menyajikan referensi.",Visual
"Semua pengalaman ini memiliki kesan tersendiri, tergantung bagaimana kita melihatnya. Banyak yang saya rasakan tapi tidak semua nya bisa di ungkapkan.

Saya memahami materi dengan melihat atau mendengar. Materi yang diberikan bisa masuk atau keluar tergantung pada niat kita, jika niat kita belajar maka semua yang disampaikan akan masuk ke dalam hati dan pikiran.

Teknik untuk belajar yang saya suka adalah terus mencoba dan belajar dari kesalahan. Tidak ada yang sempurna di dunia ini begitu juga dengan perbuatan kita, maka dari itulah saya lebih suka belajar dari kesalahan.

Saya lebih suka dengan media seperti laptop atau komputer jika untuk menyelesaikan tugas, tapi lebih efisien jika menggunakan HP.",Visual
"Belajar buat fnaf game sangat berkesan pada saya saat kecil masih SMP. Awal ketika masih ada covid 19 saya mencoba membuatnya di engine yang sama dengan developernya yaitu Clickteam fusion. Ketika sedang membuatnya saya merasa sangat penasaran bagaimana game tersebut bekerja jadi saya melakukan riset yang sungguh banyak. Saya memahaminya melalui youtube tutorial dan melakukan riset di google itu saja. Strateginya adalah saya melakukan uji coba dengan semua code yang saya pernah tau untuk mengetahui apa gunanya serta youtube tutorial. Saya memilih metode tersebut agar saya mendapatkan pengalamannya secara fakta. Media yang saya sukai atau sering saya gunakan ketika belajar adalah youtube, google, dan gamejolt karena di media tersebut saya mendapat penjelasan dan pengalaman dari yang ahli.",Kinesthetic
